tweet_id,username,tweet_content,tweet_label
1970877272963076119,𝒜𝓇𝒶 •,"Astaghfirullah sampe ada POSKO nya, POSKO KERACUNAN MBG😢😢😢",
1970877248392900707,리리스 🐈‍⬛🐻🌻,Mual banget huekkk keknya karna abis minum kopi butterscotch yg large. Baca berita di tl ttg mbg makin mual,
1970877224212652413,ijun-nya bae 💙,"Udh begini kalo presiden sndiri masih diem ya kebacut. Stop bilang 'tpi kan bukan presiden yg ngejalanin', presiden mu punya wewenang buat menghentikan MBG beracun ini coy",
1970877187084648912,glitterrrrrrrzz,Mbg in indo schools could nevaaa,
1970877175244214490,Cinderella❄️,"@humaniesproject Padahal katanya banyak anggota dewan yg punya dapur MBG, nah loh gimana ni pemerintah",
1970877174438822274,𝕌𝕘 🥀,@guy_mbg What if she just had a baby?,
1970877168726196578,Farid,"@puzzwles Pantas di Jawa Barat kasus MBG beracun, para wali murid diam saja mkn mereka sudah pada merasa menandatangani surat perjanjian seperti ini",
1970877156306870608,Skystalker,"@ardisatriawan Udah jadi guru kurikulumnya berubah2, beda sama yang dipelajari. Terus ngurusin program MBG, ngitung ompreng, nyicip makanan, bertanggung jawab juga kalo ada apa2, tapu gajinya segitu2 aja",
1970877123817783462,Penjaga Harapan,"Setelah lawatan penting ke Amerika Serikat, Presiden Prabowo berencana akan mengumpulkan seluruh mitra Badan Gizi Nasional (BGN). Pertemuan ini bertujuan untuk memastikan program Makan Bergizi Gratis (MBG) terlaksana dengan baik di seluruh Indonesia.

#Prabowo #BGN https://t.co/HtFoi3sAfK",
1970877117236916442,ren,Orangtua lebih khawatir sama anaknya yang KERACUNAN MBG,
1970877077860872347,Ban,"@babycasper_a @nsdvne abis nenen langsung pada mimpi buruk cindo"" nya sekarang pas tau wkwkwk susu nya lebih beracun daripada mbg",
1970877044386156974,ndi,"STOP MBG 
STOP MBG 
STOP MBG
STOP MBG
STOP MBG
STOP MBG
STOP MBG
STOP MBG
STOP MBG
STOP MBG",
1970877040376344608,freetag 🍏,"udh sebanyak itu korban keracunan mbg gila, berasa anak anak yg jadi tumbal",
1970877038862188549,ferdian,"@wowokontol @anfitrians @lanceuppercutx @artiswtic Buzar buzer cocote.., kejadiannya ga di semua sekolah yg ada program mbg nya dan kemarin juga di daerah jawa yg ngurusin pelaksanaan program mbg itu Rt setempat, anggaran nya di pangkas seminimal mungkin dengan bahan yg ga berkualitas.",
1970877037939482970,•﴿⊱一WhiteGarden一⊰﴾•,"@BosPurwa MBG

B nya beracun bukan bergizi",
1970876979173118038,Adel mau tidur aj,Pede amat lu ndut. Noh masi banyak ko yg keracunan mbg 😊🤭,
1970876946075779393,Olaribabel,"Di Jawa Barat sudah 5000 orang yang keracunan kasus MBG....

Kira kira ada apa ya??🤔🤔🙊

#EvaluasiMBG https://t.co/Dp8Z89jELz",
1970876908813623603,al🍉,"@humaniesproject """""""""" POSKO KLB KERACUNAN MBG""""""""""",
1970876869194268875,Qais,"@MuhadklyAcho Lah, gw masukin anak sekolah salah satu pertimbangannya adalah nyari sekolah yang ga ada MBG nya",
1970876864588918970,wynn,Di kalimantan menu mbg nya ikan hiu fillet 😭,
1970876809081410020,Damar Juniores,"@falla_adinda Karena ga punya ide cara membangun karakter bangsa lewat pendidikan,budaya,seni &amp; olahraga akhirnya shortcut ngasi MBG ke anak2,sementara ortunya tetep kelaperan &amp; ga punya uang",
1970876765624250473,ci,@cobwebsoup Inggu cosplay jadi si opah pake semangka dari mbg 😭,
1970876740060016738,Ryo rossy 14,"Klo benar pak mentri ini berkata demikian sdh jelas dia ingin menjatuhkan @prabowo dlm program MBG 
Keracunan dari kata racun anak siapa rela di racun pak 

@detikcom
@kompascom

#keracunanMBG https://t.co/HmdgMrz3b6",
1970876692660207893,Dii 🍩🥟(kinda ia),MBG = Makanan Beracun Gratis,
1970876679624315070,Penggoreng Kopi🍉,@arifin34533 mereka punya proyek mbg kang kayaknya,
1970876638771781987,Didiek Murdoch 🇲🇨 🇵🇸,Pejabatnya aja dimasak buat MBG (Makanan Buaya Ganas),
1970879175134474494,indonesia c emas,"@tempodotco MBG 

Maling Berkumpul Gawat https://t.co/H9KDn0IyNm",
1970879171623792842,AgamaCinta 2,Mohon ditinjau ulang program MBG ini 🥲😭🥲 kasihan sekali anak didik kita keracunan makanan MBG seperti ini 🥲,
1970879143052239066,Anasrullah,"#MBG_RakyatJadiKelinciPercobaan 
#MBG_LahanBasahKorupsi",
1970879095090417883,M O O N 🌙,asli ini pegawai MBG kudu nyobain biar tau rasa,
1970879067948978679,Zy_MZ,"@infobdg Vendor dan pejabat otoritas MBG kemana.....???? 
Apa nunggu anak kalian yang jadi korban?? 
Program apa ini???",
1970879036156223556,Andhika,Curiga program MBG sebenernya program pengendalian populasi🤣,
1970879004938027200,Black Coffe,@ibebrumbrapuk MBG ; Makanan Basi Gakmutu,
1970878993735053814,Jeni_Ly again,"Ada yg masih ingin membiarkan anaknya menyantap MBG drpd ditabok si tituler ini?

Lebih baik tidak, drpd anaknya keracunan.

Pen tau komen apa dia lihat darurat MBG skrg 😡

https://t.co/KHG8wrFwQM
https://t.co/J6SaAHPdh5",
1970878989867917806,D.Wijaya,"@Catatan_ali7 Dua kesalahan Pa Prabowo yg masih dijalankan :
1. Belum menghentikan program MBG.
2. Masih mempertahankan samsul lulusan SD sebagai wakil.",
1970878980002898142,win❄️,"hapus aja mbg, ganti fresh money",
1970878958750347769,Ssssss,"@tyaaassh @andriekaryadi Tiap ada konten mbg pasti ada aja komen modelan begini, aslikkk",
1970878932988899467,piann,"@vlrielora_ ya allah mbg nih kenapa sihh, mau ngeracunin semua anak yang dapet kahh??",
1970878932544344512,Cye,Meanwhile MBG di indo 🥲,
1970878911572799867,Grok,"@aspmtfkx @BosPurwa Berdasarkan laporan terkini dari BGN dan Kemenkes, kasus keracunan MBG (Makan Bergizi Gratis) melibatkan ribuan siswa di berbagai provinsi, disebabkan masalah higiene makanan. Pemerintah melalui BGN dan tim asistensi (termasuk Bareskrim Polri) menangani investigasi dan",
1970878888814498268,Ridlo_MU,@bakuldimsum_ @Soemir28 Teganya para penyelenggara MBG ini dzolim ke para siswa generasi bangsa.,
1970878848385626330,.,Segala ikan hiu dijadiin menu mbg 😭,
1970878819558154525,nav,"Tiap hari ada aja berita siswa keracunan MBG tapi pemerintah kaya masih aja kekeuh maksain, anggaran jor-joran, evaluasi nihil",
1970878816651481477,Anasrullah,"#MBG_RakyatJadiKelinciPercobaan 
#MBG_LahanBasahKorupsi",
1970878681401921586,R🐋🐻‍❄️,STOP MBG STOP MBG STOP MBG!!!!,
1970878679573307651,art welder,Makan Belatung Gratis dong singkatan MBG👎👎👎,
1970878630814466128,noted pak,@lisakhry pendidikan urung roto wae sok-sokan MBG 😭,
1970878602335203812,πra໒꒱,"Tiap hari yang diliat di tl selalu ada aja berita baru soal keracunan masal gara-gara mbg. Trus yg punya program malah enak-enak main penghargaan-penghargaan, dikira acara awards kah ini. Apa trus pencapaiannya? Ngebunuhin masyarakat, ya? Heran, kok bisa se-ngamplong itu",
1970878601575948363,Joyobroto Adipati,"@ch_chotimah2 Kok aneh Ya MBG disalahkan mestinya diterima dng baik utk makanan anak-anak kita. Jika terjadi keracunan pasti pengelola setempat yg bertanngung jawab lacak satu-satu orang yg di Dapur sd penyajiannya , bukan program MBG yg salah…",
1970878596165378141,🇮🇩BLOCKCHAIN FARM|CryplexAI|,@LexWu_13 MBG itu program paling bodoh seuniverse,
1970878587306905793,D,Minimal sebelum keluarin statement bpk coba dulu MBG nya yg bikin banyak anak² keracunan.,
1970878564766745019,Alexandreanov,@regar_op0sisi Dapur e MBG diselidiki lah.. Aparat tolol..@divhumas,
1970878519527014784,Gita Amalia Pradita,Ya allah capek banget sama MBG ini ☹️☹️☹️,
1970878488694706306,ubi,Ini udah banyak orang keracunan pemerintah masi aja tuh ngasi anggaran ke mbg?????? Udah ga waras emang,
1970878480222167361,Zy_MZ,"@msaid_didu Saya sudah muak dg program abal2 MBG....!!!! 
Tidak semua sekolah dapat MBG. 
MBG tidak serta merta buat anak instan pintar. 
MBG Ladang baru korupsi jamaah. 
LEBIH BAIK ALIHKAN ALOKASI DANANYA UNTUK PENDIDIKAN GRATIS (NEGRI/SWASTA), JELAS SEMUA RAKYAT MERASAKANNYA.",
1970878464472518718,Bagus Prakoso,"Kalo sekarang ada anak yg bangga jadi penyintas covid, 5-10 tahun kedepan ada anak yg bangga jadi penyintas MBG",
1970878433958965687,Akagami R,@tempodotco Mbg lu noh beracun urusin dlu,
1970878416565223759,Ngene keno ngono keno,"@gamilaarief berani nggak DPR sarankan MBG stop dulu sementara sambil evaluasi besar2an?

gw nggak akan nuntut MBG stop total karena lebih susah buat direalisasikan 😝",
1970878389629383010,Ariska,Kenapa dari awal case MBG ini ga ada suara influencer sekencang tujuhbelasplusdelapan. Padahal korban MBG jauh lebih banyak,
1970878388538884162,luke,@txtdrpemerintah Melihat isi mbg pun tak sudi,
1970878380703936849,Adelya 🐈‍⬛🐈‍⬛🐈‍⬛,"@beautydyah Kasus² keracunan yg banyak ada ini,pasti pada sama anak² emang kudu bgt disuruh makan mbg,pasti jg diawasin pas makan mrk hrs dimakan walau sedikit jg walau gak enak/basi dll.
https://t.co/VMuZuKHwHO",
1970878292392894709,Tyo_BaeX,@tempodotco perbaiki dulu lah SOP dan ketat nya skrining MBG. Banyak generasi penerus bangsa yg keracunan gr2 MBG. alihkan saja dana nya ke sekolah gratis hingga jenjang kuliah. atau ke gaji guru yg per bulan masih dibawah 500k,
1970878247857762507,melink vs,heleh mbg loe beracun,
1970889005001847257,riza,(((POSKO KERACUNAN MBG))),
1970888976082083892,nad | 🍉,"That MBG menu thing should be given to the government, so that they get poisoned too.",
1970888956968620431,labqi,mbg aja dulu yg di guarantee safety-nya kali,
1970888904799904011,Qeeny,"*di RSUD gw magang sih banyak ya ahli gizi nya*

Dan pas tau ahli gizi mbg kerjanya malem - pagi alias kalo di fnb jam midnight (mostly gabut) sangat amat bjierr?? Cape bgt dah keknya tu kerja di mbg overworked bgt

Gw kerja di fnb yg rame mulu bagian nengak nengok aja cape wkw",
1970888888823783608,h e r i,"@RestyeCayah https://t.co/7RIIZfsd1K.
Dalam APBN 2026, alokasi anggaran untuk pendidikan menjadi Rp 757,8 triliun dari yang sebelumnya sekitar Rp 690 triliun. Namun, jumlah anggaran pendidikan disedot hingga Rp 223 triliun untuk program MBG.",
1970888848080298460,gigin praginanto,"Bisnis di atas segalanya. Keselamatan pelajar gak penting. Ini contoh orang gak perduli pada kemanusiaan.
https://t.co/Tx4XYaUqSE",
1970888833341480960,Go ! ⭐⭐,&gt; mbg,
1970888709894783196,vi🍒,Dapet dari threads. Denger2 Susu mbg di ganti ini dan cuma mengandung 30% susu. https://t.co/Es4tYOKXRD,
1970888612377239918,Lora 🐟🍓 | svtmania 📌,@arshcy1 Iya ih... kalau kyk gini mending gk usah ada mbg,
1970888587450474561,∂α∂є 𝕄𝕊𝕊𝔽𝕦𝕟𝕜𝕕𝕖𝕝𝕚𝕔,"pemaparan Dokter Tan di DPR gokillllll, ketampar bgt tuh para Legislatif yg Ketok Palu MBG ☺️☺️☺️",
1970888398811566148,Pandheva Mahenra,@BosPurwa Pandemi MBG wkwk,
1970888363277443583,°❀⋆. shunda ˃ᴗ˂ ᰔ,mbg kan makanan burger,
1970888345304875217,"Denas,","@alvinlie21 MBG itu akhirnya nya ga gratis jg,
Alokasi u th 2026 335 Trilyun,
Dan ternyata sebagian besar duit nya di ambil dri apbn pos pendidikan sebesar 223,6 trliyun..
Hmm…. akn bnyk yg di amputasi pos pos infrastruktur &amp; pasilitas pendidikan ini,",
1970888277822755135,Dosen Kesayanganmu,"@shintaeffendi @prabowo bakal aman, kalau didit anak @prabowo ikut makan semua menu MBG di Sekolah2.",
1970888276203757953,Yoga,MBG = program kacau balau,
1970888179466256773,Hanee || ²⁵²¹ 📞🔙,"Liatin tiktok mbg anak SMA pada lucu gitu. Tahu dijadiin gehu pedas, ada kacang jd ngarujak, pisang jadi bolu dan gorengan WKWKWK 

Mereka makannya pake ompreng, di dalam KELAS sekali lg DALAM KELAS. Hemmm gegayaan pengen kayak di koriya kah?",
1970888122885132321,Call Me Ngkong Roses🌹,"Ada kastanisasi di MBG, artinya ada oknum penjilat di program ini..🤦",
1970888109144658068,Bangun Negeri,@ARSIPAJA Jamin pake apa Pak? MBG Kali niye.... Agar Is kenyang,
1970888088076583051,aep,Mba18 kalau makan MBG kekmana ya…,
1970888086059151707,Larasati,setan aja kayanya sungkan kalah dzolim sama inisiator dan kroni-kroni culas pengusung program mbg sinting ini,
1970888073484636520,dam | PKL & SkripshOOTTT,Kok bisa ya debat capres kepikiran buat ngerencanain MBG 😭 bener-bener ga masuk diakal,
1970887943335383281,Emulgator,"Semua orang yang telibat dalam kezaliman MBG mendapat dosanya masing-masing.
Mulai dari tray makanan berlapis lemak babi, makanan basi sampai memberikan racun (UPF) ke anak orang.",
1970887920769982500,bro.,"pak kalo anakmu dikasih makan menu mbg, would u let them eat it?",
1970887894396285383,kia,"@dorisagry bagus sih emang niru jepang, tapi apakah pekerjanya, alat alatnya, sop nya sama kayak jepang? aku nyari kata dokter/ahli kesehatan terkait keracunan mbg ini ga ada bjir",
1970887892261302352,Indigo Prekognision,"🥺SAD ! Jika sudah terjadi, maka tiada satupun yang bisa merubah nya..

Stay Safe Kawan !
Selamatkan &amp; Jaga Anak² Kita 🙏

Doa Terbaik untuk Kita Semua🤲

#goesmuezz #prekognisi2025 #prekognisi #mbg #indonesia https://t.co/r1NUcNrVEu",
1970887881570038173,anise,retweeting every mbg failure news until the program could be stopped ☺,
1970887881368736202,팥,"dibilangin program mbg sama proker osis sma juga masih bagusan proker osis sma

dari awal pemilu jg keliatan BGT gak mungkin terlaksana dgn baik, liat kan skrg tuh anggaran triliunan cuma bikin bahaya nyawa anak",
1970887851333300346,LatteMan,Makin kesini progam MBG makin nelan banyak korban (siswa keracunan),
1970887768269377900,S (Taylor's Version),ini ribut-ribut MBG sampe telinga tuh aki aki kaya gimana sih??? harus sampe level senggak jelas kaya apa ni program biar bisa stop?? we’re talking about literal children being the victims here 😭,
1970887738112258516,Modusvator,"@cdontact Jika seluruh dana MBG dialihkan untuk menambah subsidi bbm pertalite, dan (andai) itu bisa membuat harganya jadi maksimal 5000/liter.

Rasanya saya lebih setuju dialihkan ke pertalite aja.",
1970887732085002658,miw.,"@adionooo Pak please pak, tolong anggaran MBG buat gaji guru dan bangun sekolah layak di pedalaman dan menyamaratakan pendidikan di seluruh indonesia aja pak

YaAllah pak please turunkan ego sedikit demi anak anak 😭 @prabowo",
1970887681858318600,Yves Saint Laurent 🇵🇸🇵🇸🇵🇸🇵🇸,"wkwkw MBG udh kyk bencana alam, sampe ada poskonya

PROGRAM GAGAL WOYY WKWKWKWK",
1970887667018854782,Prabu Dasamuka,"@setkabgoid Pak @Kemlu_RI tolong sampaikan ke pak @prabowo agar cepat pulang. Banyak anak keracunan &amp; terancam keracunan. Anak buahnya, para menteri dan pejabat pada takut menghubungi Presiden soal MBG. Pada takut didamprat. Tolong bekukan MBG &amp; gak perlu ada gengsi politik utk ganti program",
1970887623179911633,Dave🥀,"@e63134 @gamilaarief Selalu jadi bahan obrolan di tongkrongan saya dulu terkait teknis dan pembiayaan program MBG ini. Yang disayangkan juga, pihak 01 maupun 03 waktu ada sesi tanya jawab ke 02 waktu debat gaada menyinggung terkait program MBG ini gimana bisa jalan.",
1970887621862977674,Grok,"@Lollii134 @cdontact Gimana ya? Ganti MBG jadi uang 15rb/hari bisa kasih fleksibilitas, keluarga pilih sendiri makanannya, kurangin limbah makanan. Tapi risikonya duit gak dipake buat nutrisi, anak gak pasti makan sehat. Program asli lebih langsung atasi stunting. Pendapatmu?",
1970887620969529642,uwak,@sociotalker Oo pantesan banyak condiment serangga di menu mbg.,
1970887611289104844,Danielle Marsh,"@safitririskaa02 aku kecewa sama MBG. Katanya bergizi, tapi ko bikin orang hampir mati",
1970887522793504803,🍉,"kasian bgt anak2 jadi tumbal politik grgr program mbg gajelas ini :"" mereka minta makan gratis ini diadain juga gapernahhhh",
1970887499011739804,T14N🇮🇩🇮🇩,@CNNIndonesia Bubarkan mbg.,
1970887466296168855,misma || Jual Selempang Wisuda 🇵🇸👑,Mertuaku salah satu yang ngelarang keras anaknya buat makan MBG. Karena ternyata memang semenakutkan itu,
1971033640030392486,in DONE sia,@abu_waras Mbg : meracuni dan bunuh generasi ??,
1971033620111556956,★,"eh ayo dong orangtua bikin gerakan boikot mbg, sumpah khawatir bgt anjir gaada benernya dari awal",
1971033564289663441,ismaja,"MBG mungkin pola nya yang diperbaiki aktifkan kantin sekolah atau pengusaha kuliner lokal untuk terlibat dan pelajar menukar kupon untuk mendapatkan MBG di sekolah
In Syaa Allah bahkan baku, pengolahan hingga penyaluran lebih terkendali karena tak jauh dari lokasi sekolah",
1971033543510987165,Mamakmamak,"@ekakunjeri @prabowo Aku tiap hari kayak ngerasa berdosa banget buangin MBG anakku. Karna gak piara binatang kyk ayam , jd mau gak mau kebuang 😭😭",
1971033465371099180,GOLPUT,"@alisyarief investor dalam negeri itu nurut dan takut karena diancam kalau tidak mau investasi, akan dipersulit dalam segala hal, khas bacot pemimpin konoha ! MBG  MBUJUK BOHONG GARONG",
1971033436107440212,ティア,"@txtdrimedia ni coba anak anak DPR suruh makan MBG juga mau ga? udah lah stop embege embegean ngapain sih, gua sebagai orang dewasa yang pernah keracunan aja tuh rasanya gaenak, sakit banget mual pusing lemes, loh ini anak kecil?!! kemana sih pemerintah nuraninya",
1971033425932128560,Nobody,"tetapi juga berdampak serius terhadap keselamatan guru maupun siswa, menurutnya, pola pelaksanaan program ini penuh persoalan sehingga berpotensi mengorbankan masa depan pendidikan di Indonesia. JPPI sendiri merinci ada 7 temuan di lapangan yg disebut sebagai skandal MBG...",
1971033417744851025,Resiko Kunci,"MBG

Mantab Bang Gibran",
1971033412812288447,tttitut,Ironis banget MBG malah jadi mengganggu kegiatan belajar mengajar bukannya ngasih energi,
1971033389311627611,detikkalimantan,"Korban Keracunan MBG di Ketapang Bertambah Jadi 25 Orang, 3 Masih Dirawat https://t.co/KFs7e80jsk",
1971033389290721476,Dol Gurdur,"MBG ini jelas jadi lahan korupsi baru, masih aja dilanjutin.",
1971033361662788041,Agatha,@txtdrimedia coba aja itu orang2 yg terlibat program MBG suruh coba itu makanannya sebelum d anter k sekolah2😬 bukannya bergizi malah beracun itu makanan,
1971033345992933420,Adribarza,@kompascom MBG Melanggar HAM,
1971033336782192679,Nobody,"Koordinator Nasional Jaringan Pemantau Pendidikan Indonesia (JPPI), Ubaid Matraji, menilai program MBG tdk hanya menghadapi kendala teknis.
.
.
.
.
Terimakasih Kamis Nusron Wahid Timnas Marceng Lumbung Pagiii 2025 Peringatan. https://t.co/C5dMJMlDdF",
1971033328494268625,Rangga,"@mikuroQ Semoga ada anak pejabat yg jadi korban tidak selamat, baru ada kebijakan utk stop MBG .",
1971033306323104030,Barkie Sastradimadja,"@tempodotco Hapus saja MBG, ciptakan lapangan kerja dg upah memadai agar orang tua bisa memberi makanan bergizi sendiri.",
1971033297481580882,nasyaa,mbg pake upf😭😭😭😭😭😭😭😭😭😭😭,
1971033286169526437,𝖉𝖆𝖋,@IndoPopBase Kenapa mereka berdua ga angkat isu MBG ini? hm🤔😶 https://t.co/08Qt7lvk7U,
1971033253156094448,Satpam Komentar,"@ARSIPAJA Sudah betul itu, ngapain disetop?

58% pemilih sunagakure sudah percaya dan menginginkan adanya MBG ini, jangan mau dengarkan yang 25% apalagi yang 16%

Tinggal kasih bancos aja ntar jg pada diem",
1971033215172534296,basuara,"‼️842 siswa keracunan MBG, TDK SATU PUN pejabat yg diadili atau mundur dr jabatannya‼️

Negara dg bangsa yg besaaarrr ini sdh busuk  moral-empati-logikanya. Perlahan negara membunuh generasi masa dpn dg proyek gagal, ambisi pembangunan yg destruktif &amp; sistem sgla sistem yg buruk",
1971033193542484059,𝓐𝓻𝓽𝓮𝓶𝓲𝓼•アルテミス,"Konsep bergizi nya dri mane gue tanya? Klo pda keracunan bukan bergizi namanya MBG “B” nya beracun, elu sini yg gue racun",
1971033190749085738,Garely,"@regar_op0sisi MBG disajikan utk publik (rakyat) tapi pelaksananya main rahasia²an..? 

terindikasi ada yg gak beres dgn penyelenggaraan MBG dgn banyaknya korban keracunan MBG...?

~ audit + evaluasi pelaksana dan penyelenggara MBG",
1971033157417025567,Maman,Pak @prabowo kalau bapak menghentikan program MBG justru bakal dapat rispek dari non voter bapak kemarin. Inilah saatnya pak menjadi pahlawan,
1971033151658131738,Syahdan Bokas,Program MBG mendukung visi Indonesia Emas 2045 #dukungMBG https://t.co/nFcI4JuW41,
1971033133626859966,Icuk Prayogi,"mulai? sy sejak awal melarang anak sy MBG. terlalu berisiko. nah, sekarang banyak kasus.",
1971033079398752511,sa🍉 SAW ENHYPEN🇯🇵,hmmm what if this keracunan MBG things—yg sebenernya selama ini selalu ada—tiba2 diblow up lagi karena biar ada alasan utk menghentikan MBG dan mengalihkan anggarannya ke program frik lainnya………….,
1971032964105703646,Pretty Goth,MBG adalah program genosida massal,
1971032943532572704,Cypherusuh__,"@minggudesu @txtdrimedia lah yang capres lain kan program nya gitu
lu makan tu MBG, Makanan Basi Gengsi",
1971032937387962867,PerempuanBeraromaKopi,smoga anak2ku yg terpaksa hrs makan MBG di sekolanya baik2 aja dan vendor di pekl g aeng2 ngide menu hiu goreng.,
1971032912004051122,Cak Nas Modin,"@muhammad_husnil Tak kurang dari 25 kawan rutinan sholawat MWC yang kerja di dapur MBG dari mulai juru belanja, masak, packing hingga distribusi.

Mereka bingung, atas fenomena keracunan ini, sampai pada simpulan: perlu ditirakati.",
1971032874070704493,Grok,"@go_reel4 @ARSIPAJA Menurut pernyataan Kepala BGN Dadan Hindayana di Kompas (22/9/2025), BGN menyatakan bahwa verifikasi dapur MBG bukan dilakukan oleh mereka, melainkan berbasis portal dan terbuka untuk semua. Namun, sumber lain seperti Detik dan CNN Indonesia menyebut BGN terlibat dalam proses",
1971032783528366091,Rio Wardoyo,"@ekakunjeri gpp bu.. gimana klo MBG ini dialihkan ke anggota DPR RI, tp syarat dapurnya harus dibangun di cianjur atau sukabumi biar ekonomi sekitar bisa tumbuh.
dan makanan ngga boleh makanan kemasan..",
1971032737609077074,Ara91,Sedih bgt sampe ada posko keracunan MBG😭😭,
1971032734488494290,PerempuanBeraromaKopi,"vendor2 mbg makin kesini makin kesana, pmrnthnya jg g ada tindakan jelas.
g ngerti aku.
((hiu goreng)).
h i u
g o r e n g

ckckckck",
1971032718239727786,pamon,"Duh kasus keracunan mbg udah parah banget
Kalau jadi ortu murid gue juga ogah",
1971032684484075928,MarahIchsan🇮🇩,"Siswa, Guru &amp; Sekolah, menjadi Tumbal Kerakusan Pengelola Program MBG... https://t.co/qB9lxtSRAd",
1971032661742452855,Zainal R,@CNNIndonesia Sudah darurat nasional dampak MBG ? @mohmahfudmd @PDI_Perjuangan,
1971032618721538094,MANTO GUDONO SK,"@GYatmoko @DediMulyadi71 Wkwkwk, ngurang ngurangi jatah mbg 😂",
1971032593383805328,awawaaa,banyak bgt yg keracunan MBG.. ngeri..,
1971032512056234202,ً,bener-bener langkah wowo untuk memberantas kemiskinan adalah literally memberantas yang miskin alias dibunuh pake mbg.,
1971033868464693413,Yoga,"Presiden @prabowo pliissss
https://t.co/Rzd2dmppFk",
1971033859316908439,w,Udahlah program MBG tuh program gagal. Berhenti sampai disini aja udah gausah sok ngide @prabowo,
1971033816023413182,Rubah Ekor 9,@ShanumPutri25 @puzzwles Nothing impossible....demi menyelamatkan masa depan anak didik yg udah diamanahkan para ortu yg menyekolahkan anaknya di situ..sehrznya berani utk menolak... Apalagi jika diback up para ortu yg membuat petisi..MENOLAK TEGAS putra-putrinya diberi MBG...!,
1971033763690971381,LIVƎEVI⅃,@PRFMnews sok skrng mah Demul wani teu nyieun SK stop sementara MBG di Jabar.,
1971033731990499781,ANTARA GORONTALO,https://t.co/axDibu0sMx,
1971035501244317745,Mak Bantheng,"@AreaCakung Evaluasi pertama:
Staff dapur MBG harus mencicip makanan sebelum didistribusikan, jadi kalau mereka keracunan, akan ada lowongan pekerjaan baru untuk masyarakat yang akan menggantikan",
1971035493115785336,Dendi,@tilehopper Apa yang terjadi jika keracunan MBG tapi bisa makan korban jiwa alias tewas 💀 ?,
1971035456101040291,📿lau,"parah banget emang orang pro pemerintah, mbg udah banyak kasus keracunan bukannya minta evaluasi program malah cari kambing hitam katanya dapurnya di sabotase🤮",
1971035414262906969,𝙼𝚄𝙰𝙻𝙻𝙸𝙼_𝙵𝙰𝙷𝙼𝙸,@Mdy_Asmara1701 Hentikan MBG Bu,
1971035401180807478,Iman Zanatul Haeri,"Seinget saya, ikan hiu itu harus diproses tertentu karena bisa beracun. Ini beneran dimasukan ke MBG. https://t.co/fGtr1HrUto",
1971035400333558081,Imey Zulhimar Dinata,udahlah mbg ini stop aja drpd makin banyak korban keracunan,
1971035367978697145,zah,"@Anak__Ogi @prabowo @Gerindra Nanti siswa kelaparan ga bisa blajar termul bodoh, sblum ada MBG mreka bisa mkan tetep sehat, mlah ada MBG ini msalah nyawa anak terancam",
1971035324030779610,🦋,@happyrawrrrrrr apa menu MBG hari ini🤣,
1971035317848399945,Parwoto Woya,@txtdrimedia Saya udah bilang sama istri kalo ada MBG anak saya tak beliin nasi padang aja .,
1971035264031289821,E-Mang Guepikirin ™,"...banyaknya anak2 keracunan mbg gw rasa ini upaya sabotase utk mendiskreditkan @prabowo.. sementara presiden hanya menerima laporan 'abs' dr anak buahnya tp fakta dilapangan berbeda, &amp; bohong sj aj kalau anggaranya tak dikorupsi mengingat pernyataan menkeu serapan mbg rendah..",
1971035253818130447,Asep berlian,@sharpandshark MBG jalan terus sampai semua anak kebagian makanan beracun gratis,
1971035245261750630,all,"@B3doel___ Ketika nyawa manusia disamakan sama dengan ternak.

Seharusnya mbg dikasih ke anggota dewan dahulu sebelum dimakan murid",
1971035140286828919,yun 🍉,"Makanan MBG ni jauuuhhh lebih bergizi, makanan pondokku dulu.
Mana bisa refill nasi, minum, makan 2 kali juga bisa 😴",
1971035133332554099,Don Vito Corleone,"@idextratime Demi memenangkan kekuasaan sampai kampanye pakai program MBG, ternyata dana diambil dr anggaran pendidikan. Lebih baik stop saja, kembalikan anggarannya ke pendidikan, biarkan gizi yg memikirkan para ortu. Karena mereka lebih tau mana gizi yg dibutuhkan anak mrk.",
1971035120288354567,ENDA,"@txtdrimedia Anak gueh, setelah hampir 2 bulan masuk sekolah belum pernah nyentuh this mbg shit sama sekali, anak se-picky eater itu disuguhin makanan gak seger, gak hangat, engga dulu.",
1971035115263492191,Kamto,Ayo dukung dan sukseskan MBG https://t.co/9BH7JtgWkB,
1971035108766588938,Manguni,"@aripramudyo @kumparan @prabowo Pihak yang bertanggung jawab terhadap penyediaan MBG harusnya bisa dijerat hukum, para korban bisa membuat class action kalau terus dibiarkan dan sampai ada korban jiwa, siapa yang mau bertanggung jawab?",
1971035101594263938,dewi,"Jadi Provinsi Keracunan Tertinggi, Gubernur Jawa Barat Bakal Evaluasi Vendor MBG dan Harga Makanan, Dedi Mulyadi: Benar Enggak Itu Rp10 Ribu

https://t.co/x0NpP2K2g4

#TasyaFarasya #marceng #pagiii",
1971035083470778605,Kamto,Ayo dukung dan sukseskan MBG https://t.co/JwmqEP6MXG,
1971035081666949624,Harian Kompas,"Penanganan kesehatan korban keracunan menu Makan Bergizi Gratis atau MBG di Bandung Barat masih berlangsung. Polisi memeriksa sampel muntahan dan makanan. #Kesehatan #AdadiKompas

https://t.co/JGmkuVRJPn",
